Rank,East,North,Level,Au_ppm,target_Au,KNN_pred,KNN_proba,Regresion_Logistica_pred,Regresion_Logistica_proba,Arbol_Decision_pred,Arbol_Decision_proba,Random_Forest_pred,Random_Forest_proba,KNN_Regressor_pred_ppm,Ridge_pred_ppm,Arbol_Decision_Regressor_pred_ppm,Random_Forest_Regressor_pred_ppm
1827,8332.0,5475.0,1374.0,0.0025,0,0,0.0,0,0.005771552713619073,0,0.0,0,0.0,0.18895856196041866,4.938346343168149,0.17964990763046554,0.43389253546671874
1828,4641.46,6627.546,875.0,0.012,0,0,0.0,0,0.17276484380368018,0,0.06818181818181818,0,0.07,0.4591866749701137,0.5127549188613164,0.37251395480634897,0.43360218165958886
1829,5317.0,6395.0,1250.0,0.011,0,0,0.2,0,0.07571749037005696,0,0.0,0,0.01,0.42014093666432567,0.2784696265183911,0.555,0.43311099738857844
1830,10811.606,6137.087,1467.77,0.007,0,0,0.0,0,0.09417160276322431,0,0.06818181818181818,0,0.02,0.8015437776205938,1.189636232862513,0.6375954356047695,0.4329372478219855
1831,9392.0,6302.0,1502.0,0.005,0,0,0.0,0,0.05612698354724883,0,0.0,0,0.03,0.32344099712461105,0.7645315837318517,0.37251395480634897,0.4328460172862725
1832,6774.302,7629.914,1085.0,0.021,0,0,0.0,0,0.13903477784090632,0,0.06719367588932806,0,0.02,0.574802482106731,0.5853994248376984,0.37251395480634897,0.43265608934342076
1833,4902.379,6640.091,1064.0,0.022,0,0,0.2,0,0.0905261160617533,0,0.06818181818181818,0,0.04,0.7103538360933066,0.21921130143598974,0.1867157979021039,0.43231017422214113
1834,5221.0,6365.0,1257.0,0.013,0,0,0.0,0,0.05384269039267435,0,0.0,0,0.02,0.6456221221577562,-0.5015680123487171,0.555,0.43210361821184284
1835,14248.236,9077.789,1385.149,0.009,0,0,0.0,0,0.04600112240102348,0,0.0,0,0.0,0.48921715867829935,1.0367194989818742,0.1867157979021039,0.4319774778108868
1836,12767.646,6507.378,1557.0,0.0025,0,0,0.0,0,0.00203325334418622,0,0.0,0,0.0,0.4165436763926632,-0.29288690799157024,0.1867157979021039,0.4315441873116223
1837,5360.0,6440.0,1234.0,0.03,0,0,0.0,0,0.07923960087179117,0,0.06719367588932806,0,0.08,0.2981736065244086,-0.260507805484654,0.4765442467801234,0.4307931939210064
1838,4621.0,5993.0,986.0,0.006,0,0,0.2,0,0.08659694149292643,0,0.06818181818181818,0,0.08,0.6104126975476397,0.05277917353955622,0.17964990763046554,0.43005969089310386
1839,9489.0,6789.0,1480.0,0.0025,0,0,0.0,0,0.08456007851304659,0,0.06719367588932806,0,0.01,0.9658741651154917,0.8804043795147447,0.37251395480634897,0.4296414198254657
1840,5287.779,7999.252,564.0,0.0025,0,0,0.0,1,0.5455994308812319,0,0.0,0,0.02,0.6113930303090281,1.405185680279526,0.1867157979021039,0.4291937697925159
1841,4979.0,6726.0,985.0,0.013,0,0,0.0,0,0.11581872427130813,0,0.06818181818181818,0,0.05,0.589015815336764,0.18045350048922998,0.6375954356047695,0.42903268040901227
1842,8232.041,6952.02,1317.179,0.012,0,0,0.0,0,0.0850575218728082,0,0.06719367588932806,0,0.01,0.4368981410482777,0.8190910223763288,0.1867157979021039,0.4286385503923088
1843,16242.11,9301.554,1357.729,0.033,0,0,0.0,0,0.035119262980781836,0,0.0,0,0.13,0.30824719396115513,-0.3664348910351616,0.6181337712268828,0.42829195159961014
1844,3706.803,6092.985,573.0,0.35,1,0,0.4,0,0.14394988138337156,1,1.0,1,0.75,0.28841869317763874,0.5741723694731764,0.722991173496274,0.4269854170561297
1845,6478.008,7737.954,941.609,0.416,1,0,0.2,0,0.11442334181631629,0,0.06719367588932806,0,0.28,0.27741561621161615,0.4895757686172858,0.4765442467801234,0.42688581556213595
1846,5340.0,8030.0,586.0,0.007,0,0,0.0,0,0.08372405582177904,0,0.0,0,0.05,0.5181242811592743,0.4865153676103211,0.17964990763046554,0.4261299285408064
1847,7837.047,9323.753,1021.0,0.0025,0,0,0.0,0,0.0010100586169468,0,0.0,0,0.0,0.3275380915496576,-0.4879448659364388,0.1867157979021039,0.4257084535611968
1848,9499.0,6813.0,1450.0,0.007,0,0,0.0,0,0.0692053045199143,0,0.06719367588932806,0,0.01,0.8697524710900213,0.7679829969808923,0.1867157979021039,0.42552930832225644
1849,5676.019,6626.142,1284.399,0.033,0,0,0.0,0,0.009496073818903232,0,0.0,0,0.0,1.1029186177905423,1.1512884515601185,0.1867157979021039,0.4249464958195145
1850,13474.491,7297.585,1471.0,0.005,0,0,0.0,0,0.04135630997296742,0,0.0,0,0.04,0.39384290434389124,-0.6687500286629606,0.1867157979021039,0.42465523574101716
1851,5832.0,6399.0,1341.0,0.0025,0,0,0.0,0,0.0034479024456054697,0,0.0,0,0.0,0.3182451595576301,0.9286403215461815,0.555,0.4244829193756815
1852,9657.505,3298.599,1483.869,0.0025,0,0,0.0,0,0.004011272464642678,0,0.0,0,0.0,0.38552378108909185,1.3475750986452921,0.1867157979021039,0.4242636226298156
1853,5514.904,6482.132,1258.0,0.0025,0,0,0.0,0,0.005972414903566565,0,0.0,0,0.0,0.3979290805919187,0.9679737490424223,0.555,0.42386483653933293
1854,14986.584,9037.492,1378.789,0.02,0,0,0.0,0,0.24642124823464318,0,0.06719367588932806,0,0.07,0.860397747634996,1.026695196005555,0.1867157979021039,0.4236599635375129
1855,7549.7,7443.748,1247.0,0.032,0,0,0.0,0,0.08381109477621136,0,0.06719367588932806,0,0.1,0.46204428159655125,0.7646843779438939,0.1867157979021039,0.4236518951711638
1856,8605.53,5590.24,1286.7,0.005,0,0,0.0,0,0.054069591749535524,0,0.0,0,0.01,0.48496585863189035,0.9633009573128914,0.17964990763046554,0.42304748130699465
1857,8104.991,6453.993,1414.849,0.009,0,0,0.0,0,0.02284266508047227,0,0.0,0,0.0,0.21692920804572766,0.48594652122155846,0.37251395480634897,0.4228266449766725
1858,7388.521,8826.55,672.85,0.0025,0,0,0.0,0,0.00625258852437289,0,0.0,0,0.0,0.45156210870259195,0.14975878575448617,0.1867157979021039,0.42099734722580723
1859,4539.081,6498.288,892.0,0.078,0,0,0.0,0,0.03813783554949876,0,0.4666666666666667,0,0.06,1.5140906413728854,1.187033127713292,0.4765442467801234,0.4201943225113577
1860,6864.498,7807.703,1031.859,0.03,0,0,0.0,0,0.19191183677738638,0,0.06719367588932806,0,0.01,0.5331138592526266,0.5829988423708675,0.1867157979021039,0.4195596485763391
1861,5218.0,6372.0,1257.0,0.005,0,0,0.2,0,0.05570824845693105,0,0.0,0,0.01,0.32817185768255175,0.07826013298695383,0.555,0.4187657263180886
1862,10848.709,9609.613,1406.0,0.01,0,0,0.0,0,0.1177632476764681,0,0.06719367588932806,0,0.08,0.3749935969149101,0.23677047606361223,0.1867157979021039,0.4187543730381212
1863,12235.003,9655.366,1353.57,0.184,1,1,0.8,1,0.864732782229154,1,1.0,1,0.72,0.19054983888060506,0.14048303942976953,0.21397319850419855,0.41854583083892416
1864,10936.135,7160.599,1357.46,0.0025,0,0,0.0,0,0.0066279848738545165,0,0.0,0,0.01,0.36881345161447016,-0.08619194730132136,0.1867157979021039,0.41828978245915605
1865,5802.0,6339.0,1359.0,0.0025,0,0,0.0,0,0.009723045788876315,0,0.0,0,0.0,0.27099200403208507,0.8807212653185409,0.555,0.41713007545342984
1866,7343.085,8828.71,697.0,0.033,0,0,0.0,0,0.03658924158196683,0,0.0,0,0.01,0.45156210870259195,0.5539129068427768,0.1867157979021039,0.4168045915745965
1867,6336.118,7526.399,980.0,0.0025,0,0,0.0,0,0.029375800348845408,0,0.06818181818181818,0,0.07,0.5561249159422963,1.215986312852461,0.17964990763046554,0.4167017149823749
1868,5415.344,7888.669,657.0,0.008,0,0,0.2,0,0.18855643160961572,0,0.0,0,0.03,0.16856678423600555,0.4963234620880091,0.1867157979021039,0.41571570520574685
1869,5488.196,8046.583,563.0,0.008,0,0,0.0,0,0.013635271352799011,0,0.0,0,0.0,0.5330717160201408,-0.03667260144403098,0.1867157979021039,0.41559799298794664
1870,4816.15,6131.683,1178.0,0.008,0,0,0.0,0,0.031046542252922662,0,0.0,0,0.0,0.19120548611199087,0.04176274250408285,0.17964990763046554,0.4155215042492344
1871,12418.742,6312.14,1511.66,0.372,1,1,0.6,1,0.7779571621311974,1,1.0,1,0.51,0.6156209210549932,0.12265720971444571,0.6181337712268828,0.4152386927274718
1872,5478.022,6750.038,1111.139,0.024,0,0,0.0,0,0.007409508144781121,0,0.0,0,0.0,0.7798154784357898,0.47833581642114864,0.1867157979021039,0.4150833503587128
1873,6756.999,7698.019,1054.389,0.046,0,0,0.2,0,0.1482678479151308,0,0.06719367588932806,0,0.04,0.4171976068815252,0.459693037042919,0.1867157979021039,0.41504717565759286
1874,5335.222,6547.512,1146.0,0.006,0,0,0.0,0,0.1437561428819658,0,0.0,0,0.02,0.6456221221577562,0.357797308833531,0.555,0.4146023217960984
1875,5674.576,3343.853,1130.0,0.256,1,1,1.0,1,0.9982179369343852,1,1.0,1,0.75,0.19706656522073104,0.5591839558876328,0.21397319850419855,0.41449695151923627
1876,4498.715,6423.28,949.0,0.031,0,0,0.0,0,0.14269073407302918,0,0.06719367588932806,0,0.09,0.6592642661651946,0.6559541212516131,0.4765442467801234,0.4138545114352026
1877,9332.496,6908.476,1409.0,0.007,0,0,0.0,0,0.08466218781533379,0,0.0,0,0.0,0.7388441733536648,0.6304127254732752,0.37251395480634897,0.413673295306086
1878,5655.921,7832.334,706.0,0.005,0,0,0.0,0,0.2569638777512412,0,0.0,0,0.37,0.17328920003585582,0.8127206831304714,2.571601384670821,0.41349964864227323
1879,5512.583,8019.745,569.0,0.008,0,0,0.0,0,0.10202559245951559,0,0.0,0,0.0,0.42437470215796097,0.39220700929037167,0.1867157979021039,0.41329442245394565
1880,7474.034,7385.265,1266.0,0.167,1,1,0.6,0,0.48100995601087143,1,0.8947368421052632,1,0.9,0.4942990184056951,1.247473367399263,0.722991173496274,0.4132584059217967
1881,7362.0,7374.0,1272.0,0.086,0,0,0.0,0,0.22162866834108624,1,0.8947368421052632,0,0.47,0.270966704854778,0.6003013965680681,0.6181337712268828,0.41290626899916605
1882,7391.054,8812.927,689.0,0.0025,0,0,0.0,0,0.005915023957058946,0,0.0,0,0.01,0.4754949367252999,0.3264959904145436,0.1867157979021039,0.4127064858777355
1883,9385.0,6308.0,1494.0,0.0025,0,0,0.0,0,0.09239070864336837,0,0.0,0,0.02,0.5171718853956205,0.7592864947589869,0.37251395480634897,0.41263157024505775
1884,5710.66,7849.902,722.0,0.0025,0,0,0.0,0,0.12306534159584462,0,0.0,0,0.01,0.36887483222919454,0.1902880406290809,0.6375954356047695,0.4120337455180469
1885,12593.212,9322.593,1287.22,0.042,0,0,0.0,0,0.00119006395111345,0,0.06719367588932806,0,0.05,0.30494264708450575,-0.630010991963299,0.1867157979021039,0.4115309352747446
1886,4986.355,8192.968,400.0,0.019,0,0,0.0,0,0.03983175435330939,0,0.06719367588932806,0,0.03,0.2846814136805973,-0.5065367791130516,0.1867157979021039,0.411455949141911
1887,5053.624,6403.46,1235.0,0.0025,0,0,0.0,0,0.01242111651350743,0,0.0,0,0.0,0.2560285004030862,0.8802932122817135,0.555,0.41127282831991585
1888,8045.973,6590.005,1381.939,0.007,0,0,0.2,0,0.09275538728536761,0,0.06719367588932806,0,0.09,0.21471249401676262,0.4990509590309702,0.37251395480634897,0.41059393110331
1889,6526.869,7759.846,941.609,0.296,1,0,0.2,0,0.0628008028199926,0,0.06818181818181818,1,0.74,0.5848314025771588,0.3856504545071582,0.37251395480634897,0.40979695971604324
1890,5475.0,6712.0,1135.0,0.012,0,0,0.0,0,0.14497176009494192,0,0.0,0,0.01,0.496373975266243,0.4947116696773371,0.6375954356047695,0.4095395397921928
1891,7646.665,9257.735,960.0,0.011,0,0,0.0,0,0.05776104776556732,0,0.0,0,0.04,1.231748521164469,0.35855748590249936,0.1867157979021039,0.40840912676948843
1892,10847.003,9608.365,1404.0,0.006,0,0,0.0,0,0.06513750513578839,0,0.06719367588932806,0,0.01,0.34488357762627186,-0.08973966910785508,0.1867157979021039,0.40806384253528316
1893,9484.0,6782.0,1481.0,0.0025,0,0,0.2,0,0.1385999878348954,0,0.06719367588932806,0,0.04,1.6429742373718794,0.8672956883691593,0.1867157979021039,0.4079599007627895
1894,12517.115,9391.492,1330.0,0.022,0,0,0.2,0,0.004834116992334072,0,0.06719367588932806,0,0.1,0.7638804696861311,0.09122210315357643,0.1867157979021039,0.40775192795000637
