Rank,East,North,Level,Au_ppm,target_Au,KNN_pred,KNN_proba,Regresion_Logistica_pred,Regresion_Logistica_proba,Arbol_Decision_pred,Arbol_Decision_proba,Random_Forest_pred,Random_Forest_proba,KNN_Regressor_pred_ppm,Ridge_pred_ppm
1075,3367.765,6979.527,43.0,0.071,0,0,0.4,1,0.6397717194872576,0,0.0,0,0.02,0.4610154093628133,0.8830404003933432
1076,5835.0,6038.0,1232.0,0.0025,0,0,0.0,0,0.001191350987915585,0,0.0,0,0.0,0.38552378108909185,0.8812780584841591
1077,5962.0,7775.0,743.0,0.006,0,0,0.4,0,0.2135965611926503,0,0.0,0,0.18,2.2580432431630344,0.8808504452825778
1078,5802.0,6339.0,1359.0,0.0025,0,0,0.0,0,0.009723045788876315,0,0.0,0,0.0,0.27099200403208507,0.8807212653185409
1079,6187.004,7383.143,1025.0,0.032,0,0,0.0,0,0.282578357458575,0,0.06719367588932806,0,0.04,0.37972095482130497,0.8806180881716967
1080,7378.042,8799.857,683.0,0.0025,0,0,0.0,0,0.002203134868311117,0,0.0,0,0.0,1.3240931896326185,0.8806126838943086
1081,7715.0,7324.0,1229.0,0.0025,0,0,0.0,0,0.0021223475288204723,0,0.0,0,0.0,0.38552378108909185,0.8804228286541119
1082,9489.0,6789.0,1480.0,0.0025,0,0,0.0,0,0.08456007851304659,0,0.06719367588932806,0,0.01,0.9658741651154917,0.8804043795147447
1083,6502.193,7783.962,959.0,1.197,1,0,0.2,0,0.18865125497112128,1,0.8888888888888888,1,0.86,0.6954945103095755,0.8803670348288121
1084,5053.624,6403.46,1235.0,0.0025,0,0,0.0,0,0.01242111651350743,0,0.0,0,0.0,0.2560285004030862,0.8802932122817135
1085,10781.239,5714.179,1554.56,0.318,1,1,0.6,1,0.9980380074657916,1,1.0,1,0.85,1.2804469113875805,0.8799617332402566
1086,8450.08,6044.907,1444.589,0.086,0,1,0.8,0,0.39325241455309706,0,0.06818181818181818,0,0.12,2.649178063644281,0.8794868760136307
1087,6731.0,7833.0,1030.0,0.0025,0,0,0.0,0,0.002341483122903556,0,0.0,0,0.0,1.2608487471402665,0.8794065134970277
1088,9361.382,6661.742,1417.3,0.0025,0,0,0.0,0,0.004729494351881164,0,0.0,0,0.0,0.38552378108909185,0.8789956239667782
1089,3862.251,6485.861,510.0,0.028,0,0,0.0,0,0.22988261618310596,0,0.0,0,0.02,0.4385651195697785,0.8782538548815216
1090,6737.494,6511.198,1229.269,0.026,0,0,0.4,0,0.33703088349546106,0,0.06719367588932806,0,0.3,0.28841869317763874,0.8764244595300212
1091,7354.052,7406.034,1280.549,0.032,0,0,0.2,0,0.23976425775197788,0,0.06719367588932806,0,0.12,0.6287618840262937,0.8761505139143139
1092,6531.783,7789.934,965.0,13.727,1,1,0.6,0,0.28054275490154607,1,0.8947368421052632,1,0.8,4.0316023493216635,0.8759598013810536
1093,10730.866,5868.33,1497.0,0.0025,0,0,0.0,0,0.03698418877419702,0,0.06719367588932806,0,0.04,0.7192643640218126,0.875190542516256
1094,7518.399,5690.262,1286.0,0.005,0,0,0.0,0,0.017194748787761695,0,0.0,0,0.01,0.4541074493123069,0.8742604826220184
1095,5421.11,7889.084,656.0,0.0025,0,0,0.0,0,0.22756006636728332,0,0.0,0,0.01,1.0698438891561797,0.8732942244429234
1096,5854.0,6335.0,1336.0,0.021,0,0,0.0,0,0.0009465918825267356,0,0.0,0,0.0,1.3277400407895552,0.8729891778646481
1097,4457.0,7673.0,363.0,0.0025,0,0,0.0,0,0.13887795456887658,0,0.0,0,0.01,1.2915562094254642,0.8719562840038574
1098,7193.381,5264.183,1387.149,0.0025,0,0,0.0,0,0.07919013458103595,0,0.06719367588932806,0,0.07,0.8845892290312977,0.8718272315612272
1099,5264.026,6500.068,1171.5,0.0025,0,0,0.0,0,0.0069526387775574825,0,0.0,0,0.0,0.38552378108909185,0.8713963758689671
1100,9484.0,6782.0,1481.0,0.0025,0,0,0.2,0,0.1385999878348954,0,0.06719367588932806,0,0.04,1.6429742373718794,0.8672956883691593
1101,7130.849,4715.697,1055.0,0.015,0,0,0.0,0,0.023678377312449587,0,0.06719367588932806,0,0.04,0.6456221221577562,0.8672060368755025
1102,6550.153,7726.833,969.0,0.176,1,1,0.6,0,0.17188501964814626,0,0.0,0,0.16,2.770391134357018,0.8666132783111735
1103,4688.76,6297.202,1068.0,0.209,1,0,0.0,0,0.3469292797608994,1,1.0,0,0.39,1.584242888545356,0.8665378474029938
1104,5052.817,6403.458,1235.0,0.0025,0,0,0.0,0,0.013872904768536315,0,0.0,0,0.0,0.28009205566249196,0.8665280178082787
1105,5455.559,8296.044,540.0,0.044,0,0,0.2,0,0.2800359354403933,0,0.06719367588932806,0,0.01,0.9073950855504441,0.8664562413060618
1106,6323.518,8116.386,757.0,0.0025,0,0,0.0,0,0.14919304062412966,0,0.06719367588932806,0,0.04,2.090133869998031,0.8663167014602525
1107,6167.262,7412.052,1055.819,0.009,0,0,0.0,0,0.0415058934972429,0,0.03278688524590164,0,0.01,0.777820862878198,0.8660008845550444
1108,4463.0,7642.0,388.0,0.0025,0,0,0.0,0,0.0845453540478086,0,0.0,0,0.0,2.451924893087211,0.865696423324988
1109,5830.0,6386.0,1348.0,0.085,0,0,0.0,0,0.0006701573662401607,0,0.06719367588932806,0,0.01,1.3277400407895552,0.865083529391018
1110,7280.813,7626.337,1206.779,0.012,0,0,0.4,0,0.10860835202087303,0,0.0,0,0.03,0.5370554901566503,0.8643897726793708
1111,9650.171,3166.114,1463.229,2.262,1,1,1.0,1,0.9999999999998295,1,1.0,1,0.72,1.8271566173738514,0.8636073645321726
1112,5642.476,7842.945,697.0,0.006,0,0,0.0,0,0.16756606340966804,0,0.0,0,0.0,3.072253836069082,0.8627392301539597
1113,4843.648,8047.978,320.0,0.0025,0,0,0.2,0,0.3978221001464729,0,0.0,0,0.02,1.4674825200539034,0.8621108038138134
1114,5020.0,6714.0,1000.0,0.126,1,0,0.0,0,0.21685673071965814,0,0.06818181818181818,0,0.06,0.2954082744579763,0.8608818223010335
1115,5851.0,6080.0,1252.0,0.0025,0,0,0.0,0,0.0024072709486237086,0,0.0,0,0.0,0.38552378108909185,0.8595370344985975
1116,6519.29,7859.273,941.609,0.402,1,0,0.2,0,0.15618210711077532,0,0.0,0,0.06,0.868046605191306,0.8592057530003291
1117,12346.345,6084.521,1512.0,0.445,1,0,0.0,0,0.1019546914067963,0,0.38461538461538464,0,0.36,0.5367797907138216,0.8569878263275259
1118,7711.0,6971.0,1317.0,0.0025,0,0,0.0,0,0.015195622676918449,0,0.0,0,0.0,0.2823718422498907,0.8554710376279808
1119,6136.528,7512.999,937.0,0.049,0,0,0.0,0,0.14260705020538994,0,0.06818181818181818,0,0.07,0.5463250187851839,0.8531564118291068
1120,7741.41,7368.99,1195.0,0.0025,0,0,0.0,0,0.02390753472268169,0,0.0,0,0.01,0.7591736839586514,0.8526276767839414
1121,9460.0,6415.0,1506.0,0.0025,0,0,0.2,0,0.12662606112183206,0,0.03278688524590164,0,0.06,0.41561996764674347,0.8512572282262343
1122,7756.197,7418.672,1175.0,0.013,0,0,0.0,0,0.07342251877165806,0,0.0,0,0.02,0.519474409023532,0.8498370450870499
1123,12358.239,6165.869,1493.21,0.069,0,0,0.0,0,0.0873374884580933,0,0.0,0,0.07,1.3277400407895552,0.8492326850853694
1124,4420.576,7520.641,382.0,0.0025,0,0,0.0,0,0.09843866977870783,0,0.02702702702702703,0,0.04,2.451924893087211,0.8490198584561983
1125,8873.549,8732.284,1049.08,0.0025,0,0,0.0,0,0.004980796714584385,0,0.0,0,0.0,0.4215476378590439,0.8477204394281338
1126,5342.0,6604.0,1120.0,0.007,0,0,0.0,0,0.05452231307972174,0,0.0,0,0.02,0.3367678377086529,0.846853494833063
1127,7878.329,7367.657,1121.959,0.0025,0,0,0.0,0,0.07908143195605623,0,0.0,0,0.08,0.40913386054130707,0.8463300505034692
1128,5146.0,6408.0,1210.0,0.008,0,0,0.0,0,0.051713823234180174,0,0.0,0,0.0,1.1029186177905426,0.8458538548533845
1129,10403.693,6047.974,1485.0,0.0025,0,0,0.0,0,0.006607028936548829,0,0.0,0,0.01,0.38552378108909185,0.845817194488773
1130,7393.0,7494.0,1257.0,0.009,0,0,0.0,0,0.0063299044821759605,0,0.06719367588932806,0,0.0,0.38552378108909185,0.844967608762937
1131,8224.0,4869.0,1157.0,0.0025,0,0,0.0,0,0.0019016023013936738,0,0.0,0,0.0,0.38552378108909185,0.8437078425407859
1132,6162.162,7450.71,977.0,0.646,1,0,0.4,0,0.013633600681772025,0,0.0,0,0.03,0.5406901029897719,0.8413109614423471
1133,6737.0,6730.0,1357.0,0.007,0,0,0.0,0,0.00171567381514316,0,0.0,0,0.0,1.2608487471402665,0.8402305354170626
1134,10797.556,5978.833,1509.0,0.0025,0,0,0.0,0,0.03392199434009847,0,0.0,0,0.0,0.5241764983351281,0.838778473182097
1135,14297.813,8945.08,1479.419,0.0025,0,0,0.0,0,0.07334254771062368,0,0.0,0,0.02,1.0900570225463067,0.8387023727441997
1136,7728.064,7196.688,1269.0,0.013,0,0,0.2,0,0.08708253988691002,1,0.8888888888888888,0,0.12,0.40242095234280784,0.8382948954079628
1137,7595.705,7475.786,1208.0,0.0025,0,0,0.0,0,0.030669640852904818,0,0.0,0,0.0,0.2768455490152389,0.8374504726505382
1138,7275.33,7627.355,1206.779,0.024,0,0,0.0,0,0.03253288945379278,0,0.0,0,0.01,0.5949902433924396,0.8354633483409415
1139,6494.297,6741.99,1352.149,0.188,1,0,0.2,0,0.47303990589784256,1,0.8947368421052632,1,0.85,0.786237962113091,0.8351724575154522
1140,10791.388,6067.744,1466.0,0.0025,0,0,0.0,0,0.0404103987643255,0,0.0,0,0.0,0.7308858912325434,0.8348666546360881
1141,6000.052,7621.173,839.0,0.011,0,0,0.0,0,0.171620737682372,0,0.0,0,0.02,2.1974888956550744,0.8344431125219232
1142,10934.55,6544.0,1443.0,0.0025,0,0,0.2,0,0.041010204250440184,0,0.03278688524590164,0,0.01,0.41734513349410524,0.8335341297593305
1143,9274.334,7160.944,1393.0,0.005,0,0,0.0,0,0.014639958414129645,0,0.0,0,0.0,0.38552378108909185,0.8335331425491086
1144,7749.635,7376.631,1198.0,0.005,0,0,0.0,0,0.12079184774421581,0,0.06818181818181818,0,0.01,0.7839582130029646,0.8322766911454389
1145,7507.0,7425.0,1249.0,0.011,0,0,0.0,0,0.0018880732299818345,0,0.0,0,0.0,0.4215476378590439,0.8320037490949382
1146,7483.145,7669.697,1193.0,0.0025,0,0,0.2,0,0.014265282400328955,0,0.03278688524590164,0,0.0,0.21282257268496418,0.831089073765115
1147,6620.139,7621.084,1054.389,0.006,0,0,0.2,0,0.10807869787459043,0,0.06719367588932806,0,0.07,1.051685096956809,0.8307026661122373
1148,7154.0,7480.0,1199.0,0.0025,0,0,0.0,0,0.003032660564508937,0,0.0,0,0.0,0.38552378108909185,0.8300598407817759
1149,7818.0,7408.0,1145.0,0.018,0,0,0.0,0,0.1291775296446162,0,0.0,0,0.02,0.7707552553899129,0.8298454469683306
1150,8595.7,5999.6,1428.0,0.0025,0,0,0.0,0,0.00045422338376079416,0,0.0,0,0.0,1.1532947647043266,0.8298429459622048
1151,9384.0,6263.0,1464.0,0.01,0,0,0.2,0,0.09736363936026393,0,0.06719367588932806,0,0.04,0.8063440383157783,0.8296101436752977
1152,5901.0,7826.0,707.0,0.03,0,0,0.4,0,0.1932522207860886,0,0.0,0,0.06,4.0316023493216635,0.8283323332647926
1153,7595.07,6301.487,1300.025,0.018,0,0,0.0,0,0.026762558402552664,0,0.0,0,0.09,1.5721869166663263,0.8274193951056007
1154,5200.0,6440.0,1203.0,0.0025,0,0,0.0,0,0.015718802387335765,0,0.0,0,0.0,0.38552378108909185,0.8260444079482734
1155,7684.86,7184.357,1275.0,0.022,0,0,0.0,0,0.23357163524687166,0,0.06719367588932806,0,0.03,1.3370865875645614,0.8248220608724437
1156,6645.285,7494.12,1040.969,0.0025,0,0,0.0,0,0.20321428887462425,0,0.0,0,0.01,1.1453334872395577,0.8243056057693885
1157,4964.6,6649.0,1056.0,0.738,1,1,0.6,0,0.17573757381279298,0,0.02702702702702703,1,0.7,0.7971074893040758,0.8239684391978447
1158,6314.459,8125.515,757.0,0.006,0,0,0.0,0,0.16807481849809763,0,0.06719367588932806,0,0.1,2.1232242873304292,0.8237604147422414
1159,6516.94,7262.883,1102.0,0.828,1,0,0.4,0,0.2826563005682894,1,0.8888888888888888,1,0.89,1.1990400633545557,0.8236719050733424
1160,6227.834,8305.679,650.0,0.012,0,0,0.0,0,0.15339862795498005,0,0.06719367588932806,0,0.01,3.072253836069082,0.8228229567255929
1161,9466.0,6973.0,1451.0,0.01,0,0,0.0,0,0.11487381034059022,0,0.06719367588932806,0,0.01,0.49501945391610724,0.8215321450782189
1162,9474.0,6879.0,1461.0,0.006,0,0,0.0,0,0.08608042535688609,0,0.06719367588932806,0,0.02,0.696877603086502,0.821078369163028
1163,6530.422,7826.883,941.609,1.304,1,1,0.6,0,0.12405800119092146,1,0.8888888888888888,1,0.65,1.3380325410656857,0.8209210232765947
1164,8500.269,5902.138,1436.569,0.0025,0,0,0.0,0,0.0037041273228576805,0,0.0,0,0.0,0.38552378108909185,0.8203226208661147
1165,8050.927,5914.231,1378.58,0.024,0,0,0.0,0,0.28013844635334834,0,0.06719367588932806,0,0.1,0.5352063965660936,0.8192675783287038
1166,5682.075,3747.497,969.12,0.012,0,0,0.0,0,0.32086025500371423,0,0.0,0,0.14,1.0279626331557463,0.8191550196402596
1167,8232.041,6952.02,1317.179,0.012,0,0,0.0,0,0.0850575218728082,0,0.06719367588932806,0,0.01,0.4368981410482777,0.8190910223763288
1168,6565.277,7703.711,967.0,0.032,0,0,0.4,0,0.13800768855788656,0,0.0,0,0.04,2.527059901233513,0.81820859908787
1169,7259.886,7654.695,1206.779,0.009,0,0,0.4,0,0.21719017763708992,0,0.0,0,0.11,1.0784491103263023,0.8180257349766377
1170,10050.0,6372.0,1533.0,0.012,0,0,0.0,0,0.11879738420963765,0,0.06818181818181818,0,0.01,0.4006189576262412,0.8169192076478202
1171,6892.0,7999.0,929.0,0.017,0,0,0.0,0,0.12345143567052273,0,0.03278688524590164,0,0.01,0.2759026270804661,0.8162600750817602
1172,4920.0,6466.0,1124.0,0.005,0,0,0.2,0,0.07685383714274413,0,0.0,0,0.03,0.37724538704467625,0.815482273911424
1173,5666.99,8011.368,599.0,0.0025,0,0,0.4,0,0.2297252803855568,0,0.06818181818181818,0,0.08,1.4884497179985412,0.8154164587778002
1174,9316.0,6235.965,1466.209,0.009,0,0,0.0,0,0.008928425070102691,0,0.0,0,0.0,0.38552378108909185,0.8148239971416477
1175,5292.965,8045.829,567.0,0.01,0,0,0.0,0,0.11807538411617412,0,0.0,0,0.0,0.303953189447368,0.8142138336245114
1176,9016.0,5096.0,1190.0,0.0025,0,0,0.0,0,0.018951615846470544,0,0.0,0,0.0,0.3251514733447335,0.8133450961713553
1177,7338.0,6556.0,1276.0,0.203,1,0,0.4,0,0.21621289842797062,1,0.8947368421052632,1,0.82,0.7226673257248644,0.8130786494618287
1178,4994.65,8198.165,413.0,0.0025,0,0,0.0,0,0.13768224445605096,0,0.0,0,0.02,2.6474973578345073,0.8129484134701563
1179,5655.921,7832.334,706.0,0.005,0,0,0.0,0,0.2569638777512412,0,0.0,0,0.37,0.17328920003585582,0.8127206831304714
1180,4635.393,7157.17,657.0,0.0025,0,0,0.0,0,0.14278861726675568,0,0.38461538461538464,0,0.15,2.0901338699980316,0.8123405882630914
1181,4615.867,6342.23,1039.0,0.034,0,0,0.4,0,0.2040084105875362,0,0.06818181818181818,0,0.02,0.4584140027903739,0.8120685365309747
1182,6411.0,7961.0,850.0,6.157,1,1,0.8,0,0.21920759292685033,1,0.8947368421052632,1,0.84,4.1311059707441915,0.8119612967464594
1183,8901.754,8800.469,1050.12,0.006,0,0,0.0,0,0.0018563373952989132,0,0.0,0,0.0,0.3979290805919187,0.8108324938949141
1184,4524.35,7815.5,320.0,0.014,0,0,0.0,0,0.20885211431139197,0,0.06719367588932806,0,0.02,2.451924893087211,0.81034458493587
1185,6494.224,7362.694,1055.0,0.01,0,0,0.4,0,0.19330113720031314,0,0.0,1,0.57,0.877730958259406,0.8099671364171808
1186,6777.825,7997.316,955.0,0.182,1,0,0.2,0,0.0865333139180036,0,0.06818181818181818,1,0.69,0.4106623900406509,0.8095090889526514
1187,5411.491,6352.539,1317.0,0.0025,0,0,0.0,0,0.014955007644732,0,0.0,0,0.0,0.2770138185805673,0.8075184436727807
1188,7108.0,7442.0,1182.0,0.0025,0,0,0.0,0,0.0035223862745006403,0,0.0,0,0.0,1.1905338233743896,0.8064646592685157
1189,4622.267,6284.322,1009.39,0.076,0,0,0.2,0,0.20209498562716247,0,0.0,0,0.04,0.3172658618607039,0.806298399978771
1190,4984.0,6404.0,1193.0,0.017,0,0,0.0,0,0.24345919900342866,0,0.06719367588932806,0,0.06,0.4298412347031888,0.805612185445258
1191,5338.0,6092.0,1214.0,0.01,0,0,0.0,0,0.08614965290579989,0,0.0,0,0.03,0.46154284215624136,0.8055222964471682
1192,7777.029,9421.947,1001.08,0.047,0,0,0.4,0,0.28058170115576475,0,0.0,0,0.16,0.6345137980870095,0.8052731832869471
1193,5392.416,8028.566,593.0,0.038,0,0,0.0,0,0.19362327329152038,0,0.06719367588932806,0,0.05,0.36887483222919454,0.8050955122428555
1194,6972.504,4908.509,1047.699,0.187,1,0,0.4,1,0.9995974415507465,1,1.0,1,0.88,1.9854797135763198,0.8049680464857099
1195,6489.419,7447.858,1009.0,0.045,0,0,0.0,0,0.24388527176734698,0,0.38461538461538464,0,0.13,1.7849698260011517,0.8048900221588884
1196,10293.22,6104.378,1471.83,0.008,0,0,0.0,0,0.10714939981326048,0,0.0,0,0.06,0.48700733618273656,0.8044382810903308
1197,4685.526,6211.428,1080.0,0.555,1,0,0.4,0,0.20812337486241583,1,1.0,1,0.68,0.3104228497542828,0.8042637033016713
1198,6878.0,7953.0,955.0,0.82,1,0,0.4,0,0.17763189595249199,0,0.02702702702702703,0,0.11,1.9988260721747306,0.8030711294400935
1199,6269.458,8200.522,731.0,0.0025,0,0,0.0,0,0.1649076244685664,0,0.06818181818181818,0,0.01,0.21813474561844415,0.8028991516618618
1200,4909.606,6284.592,1227.0,0.062,0,0,0.0,0,0.12146237564445608,0,0.0,0,0.08,0.45575240782187376,0.8017375062705303
1201,5802.0,5952.0,1185.0,0.0025,0,0,0.0,0,0.0013229132802924223,0,0.0,0,0.0,0.28009205566249185,0.800892944859775
1202,7707.292,7211.075,1270.0,0.048,0,0,0.0,0,0.19226741884418944,0,0.0,0,0.0,0.37972095482130497,0.8007495501037335
1203,6350.0,7608.0,910.0,0.026,0,0,0.0,0,0.1351963474895587,0,0.06719367588932806,0,0.08,2.3048112871071442,0.800374083590148
1204,9842.0,6739.0,1407.0,0.0025,0,0,0.0,0,0.029134670771784926,0,0.0,0,0.05,0.748985853843971,0.799415057895988
1205,4686.067,6211.508,1080.0,0.019,0,0,0.0,0,0.08223495283019513,0,0.06719367588932806,0,0.03,0.6563635562516308,0.798555542547243
1206,6977.414,8982.512,654.68,0.0025,0,0,0.0,0,0.0005229198786932456,0,0.0,0,0.0,0.38552378108909185,0.7976523840436801
1207,13432.143,7643.936,1456.0,0.0025,0,0,0.0,0,0.0033141473451971165,0,0.0,0,0.0,0.38552378108909185,0.7968274358478404
1208,14159.0,56.0,1307.0,0.0025,0,0,0.0,0,0.04751947445721887,0,0.0,0,0.0,3.825618684842951,0.7967882580114221
1209,6610.596,7633.559,968.0,0.053,0,0,0.4,0,0.07021539527563023,0,0.0,0,0.02,1.1170055073980056,0.7965616242239117
1210,9884.0,6720.0,1428.0,0.039,0,0,0.0,0,0.06578925096779097,0,0.0,0,0.08,0.26520919929433906,0.7963630761628678
1211,7837.401,5371.365,1448.0,0.077,0,0,0.4,1,0.5238226593489518,0,0.0,0,0.18,1.0714396018896521,0.7953840791684171
1212,7424.562,8619.624,632.81,0.024,0,0,0.4,0,0.15777248354654683,0,0.38461538461538464,0,0.31,0.6592642661651947,0.7892626577282503
1213,9946.424,9323.672,1333.0,0.0025,0,0,0.0,0,0.0027560633211522207,0,0.0,0,0.0,0.38552378108909185,0.7885786272993915
1214,8730.17,5566.78,1299.12,0.006,0,0,0.4,0,0.16822019286716464,0,0.06719367588932806,0,0.13,0.2759026270804661,0.7861171537848579
1215,5555.949,6806.014,1156.639,0.493,1,0,0.4,1,0.6993506621338434,1,1.0,1,0.85,1.5058967003939314,0.7859892980692618
1216,5429.0,6508.0,1235.0,0.0025,0,0,0.0,0,0.0027658650239583706,0,0.0,0,0.0,0.38552378108909185,0.7854993531464322
1217,7607.818,7389.85,1225.0,0.017,0,0,0.0,0,0.17993231334587403,0,0.0,0,0.0,1.3097794499392155,0.7854315322712625
1218,4632.068,6302.892,1037.3,0.266,1,0,0.2,0,0.3876835252846052,0,0.06818181818181818,0,0.07,0.9784068845240059,0.7851478538724863
1219,5886.0,6230.0,1288.0,0.0025,0,0,0.0,0,0.006772239928550776,0,0.0,0,0.0,1.232781455669127,0.7842663824743472
1220,5111.019,6689.958,1012.639,0.0025,0,0,0.0,0,0.009600838998667174,0,0.0,0,0.0,0.38552378108909185,0.7842242832268373
1221,5548.681,6813.17,1073.0,0.187,1,1,0.6,0,0.2490034300007326,0,0.06719367588932806,1,0.61,0.7229478603075677,0.7841390015667812
1222,7736.492,5339.727,1412.109,0.005,0,0,0.2,0,0.13849815458131443,0,0.0,0,0.01,1.231748521164469,0.783054329828837
1223,4845.475,8046.445,320.0,0.0025,0,0,0.2,0,0.10523802347311219,0,0.0,0,0.05,2.6474973578345065,0.7829195777100711
1224,5236.634,6403.641,1236.0,0.0025,0,0,0.0,0,0.012795700459907935,0,0.0,0,0.0,0.38552378108909185,0.7812432805697458
1225,7779.157,7350.879,1186.0,0.0025,0,0,0.0,0,0.01286160215607761,0,0.0,0,0.0,0.5739163841936356,0.7807858438036019
1226,5983.0,7749.0,759.0,0.099,0,0,0.0,0,0.2141529676622563,1,0.8947368421052632,0,0.31,0.38756778870147707,0.7805503048573456
1227,7634.055,9150.665,936.0,0.0025,0,0,0.0,0,0.025236116682423242,0,0.0,0,0.0,0.38552378108909185,0.7797195124480398
1228,7564.877,6330.717,1304.417,0.043,0,0,0.0,0,0.12235159604439538,0,0.0,0,0.11,0.4646161681423823,0.7785711194964243
1229,5423.357,6357.37,1317.0,0.05,0,0,0.0,0,0.23647144345308754,0,0.06818181818181818,0,0.0,0.5969650550843933,0.7780111922886733
1230,7728.0,6814.0,1298.0,0.0025,0,0,0.0,0,0.0017188200103579005,0,0.0,0,0.0,0.4215476378590439,0.7768303008981098
1231,4692.994,6235.841,1096.0,0.058,0,0,0.0,0,0.1306848151682988,0,0.0,0,0.02,0.759527663864497,0.7767135641184649
1232,8122.615,5580.841,1490.0,0.0025,0,0,0.0,0,0.013179985787976857,0,0.0,0,0.01,0.31892907400416276,0.776129636113934
1233,10305.331,6101.508,1476.73,0.012,0,0,0.2,0,0.1011855850291411,0,0.03278688524590164,0,0.05,0.7996322213595494,0.7756567659778745
1234,9782.049,6637.738,1408.01,0.018,0,0,0.4,0,0.11546100044951794,0,0.0,0,0.01,0.8872087741027168,0.7756298384141557
1235,6775.243,9176.615,699.85,0.0025,0,0,0.0,0,0.0025606688159148868,0,0.0,0,0.0,0.3065469795501437,0.7754803132611114
1236,7395.408,7478.71,1258.0,0.021,0,0,0.0,0,0.24607271704685366,0,0.06719367588932806,0,0.04,0.37972095482130497,0.7749809531920582
1237,5938.795,7716.363,771.0,0.0025,0,0,0.0,0,0.0008870817773699147,0,0.06719367588932806,0,0.02,1.3277400407895552,0.7740616753249463
1238,6433.059,7774.259,937.0,0.067,0,0,0.4,0,0.18478362765239398,0,0.0,0,0.17,2.945811856490762,0.7739271572176796
1239,5598.0,8339.0,600.0,0.006,0,0,0.0,0,0.11931028429565303,0,0.0,0,0.01,1.584242888545356,0.7724526050267765
1240,4716.0,7924.0,287.0,0.0025,0,0,0.0,0,0.09123391017165933,0,0.0,0,0.0,2.6474973578345073,0.7708759971045589
1241,10508.997,9305.912,1307.0,0.0025,0,0,0.0,0,0.0715189960941711,0,0.0,0,0.03,2.837357724324578,0.770844755255653
1242,7356.0,7344.0,1276.0,2.868,1,0,0.4,0,0.2035602968163872,1,0.8947368421052632,1,0.81,0.8478987936680069,0.7697492990214851
1243,6808.0,6730.0,1357.0,0.0025,0,0,0.0,0,0.0017848083287976537,0,0.0,0,0.0,0.38552378108909185,0.7693971343377312
1244,7633.0,7377.0,1218.0,0.0025,0,0,0.0,0,0.0034319913236015606,0,0.0,0,0.0,0.38552378108909185,0.7681178940051491
1245,9499.0,6813.0,1450.0,0.007,0,0,0.0,0,0.0692053045199143,0,0.06719367588932806,0,0.01,0.8697524710900213,0.7679829969808923
1246,5414.602,7890.204,657.0,0.005,0,0,0.0,0,0.29580120814941785,0,0.0,0,0.02,0.786237962113091,0.7674155110644167
1247,6868.257,5977.895,1080.259,0.0025,0,0,0.0,0,0.048060830377397466,0,0.0,0,0.03,0.8811947458656548,0.7672003009084781
1248,5672.987,6627.363,1284.399,0.057,0,0,0.0,0,0.004570490108115806,0,0.0,0,0.09,1.1532947647043266,0.7662218361072297
1249,8240.0,5118.0,1298.0,0.0025,0,0,0.0,0,0.005979500333731638,0,0.0,0,0.0,0.38552378108909185,0.765726349707271
1250,7549.7,7443.748,1247.0,0.032,0,0,0.0,0,0.08381109477621136,0,0.06719367588932806,0,0.1,0.46204428159655125,0.7646843779438939
1251,9392.0,6302.0,1502.0,0.005,0,0,0.0,0,0.05612698354724883,0,0.0,0,0.03,0.32344099712461105,0.7645315837318517
1252,7391.12,6471.84,1306.569,0.02,0,0,0.0,0,0.0697018900534295,0,0.06719367588932806,0,0.03,1.4018541504466067,0.7641565053314452
1253,7806.013,3268.358,1452.149,0.017,0,0,0.2,1,0.8517170253372456,1,1.0,0,0.35,0.31797753260326195,0.7640508532781223
1254,6990.0,7900.0,964.0,0.005,0,0,0.2,0,0.12821702831295784,0,0.0,0,0.06,3.4622894229691212,0.7638395307158856
1255,10782.41,6115.233,1459.0,0.007,0,0,0.0,0,0.06991855640592282,0,0.0,0,0.0,0.7300573108156975,0.7637890808908792
1256,6359.0,7629.0,909.0,0.037,0,1,0.8,0,0.19915388352747126,0,0.06818181818181818,0,0.42,1.8544137167564863,0.7636962278937524
1257,7723.405,7197.07,1270.0,0.0025,0,0,0.0,0,0.10400441343893069,0,0.0,0,0.02,1.8672929220728591,0.7620465057455563
1258,4429.134,6500.58,813.0,0.023,0,0,0.4,0,0.05373836788548964,0,0.0,0,0.04,1.4382973799252894,0.7613332628253925
1259,6504.013,7693.299,951.059,0.013,0,0,0.0,0,0.12175663852336484,0,0.06818181818181818,0,0.01,0.64503390054001,0.7597765324539335
1260,9385.0,6308.0,1494.0,0.0025,0,0,0.0,0,0.09239070864336837,0,0.0,0,0.02,0.5171718853956205,0.7592864947589869
1261,10777.316,5702.359,1551.11,0.135,1,0,0.2,0,0.1419220347170927,1,1.0,1,0.68,0.2598378004885789,0.7581801217177884
1262,5334.0,6584.0,1125.0,0.013,0,0,0.4,0,0.47448877087360186,0,0.0,0,0.03,1.538047907208936,0.7580988075019988
1263,9454.029,5302.049,1301.459,0.007,0,0,0.0,0,0.09589234566845443,0,0.06818181818181818,0,0.01,0.8582506738470685,0.7575768956959474
1264,9494.0,6797.0,1480.0,0.012,0,0,0.2,0,0.1517438343336696,0,0.0,0,0.08,0.434139165896601,0.7572820348888829
