East,North,Level,Au_ppm,target_Au,bloque,y_prob,y_pred
4625.0,7887.0,310.0,0.0025,0,NO,0.09558485932648182,0
4651.0,7904.0,311.0,0.0025,0,NO,0.028318523615598678,0
4665.0,7909.0,312.0,0.005,0,NO,0.11045075841248035,0
4692.0,7856.0,342.0,0.0025,0,NO,0.028318523615598678,0
4687.0,7919.0,313.0,0.007,0,NO,0.11006323248147964,0
4687.2,7917.35,314.0,0.005,0,NO,0.26520244777202606,1
4687.25,7916.45,314.0,0.0025,0,NO,0.20949990153312684,1
4687.35,7915.15,315.0,0.0025,0,NO,0.09479419291019439,0
4687.45,7913.95,315.0,0.005,0,NO,0.06873873956501483,0
4687.5,7913.05,316.0,0.0025,0,NO,0.01030595824122429,0
4687.6,7912.45,326.0,0.006,0,NO,0.0067447047680616375,0
4687.65,7911.85,316.0,0.0025,0,NO,0.0216383621096611,0
4687.75,7910.9,316.0,0.0025,0,NO,0.01163836121559143,0
4687.75,7910.0,316.0,0.0025,0,NO,0.03358911983668804,0
4630.0,7871.0,316.0,0.01,0,NO,0.12103940285742283,0
4625.0,7866.0,315.0,0.0025,0,NO,0.21394433975219726,1
4716.0,7924.0,287.0,0.0025,0,NO,0.07222228422760964,0
4729.95,7936.9,275.0,0.0025,0,NO,0.1104507565498352,0
4730.0,7936.0,275.0,0.0025,0,NO,0.05388305485248566,0
4750.52,7963.7,290.0,0.0025,0,NO,0.05388305634260178,0
4751.85,7963.31,290.0,0.0025,0,NO,0.12103940397500992,0
4753.44,7963.0,290.0,0.0025,0,NO,0.05388305671513081,0
4749.68,7967.0,275.0,0.0025,0,NO,0.05388305671513081,0
4750.0,7966.4,275.0,0.0025,0,NO,0.06623937785625458,0
4995.594,8197.018,413.0,0.006,0,NO,0.2195551499724388,1
4995.068,8197.667,413.0,0.0025,0,NO,0.03007766306400299,0
4994.65,8198.165,413.0,0.0025,0,NO,0.07222228422760964,0
4994.261,8198.576,413.0,0.0025,0,NO,0.034580171760171655,0
4993.825,8199.003,413.0,0.0025,0,NO,0.025199614465236664,0
4993.402,8199.455,413.0,0.0025,0,NO,0.05219298228621483,0
4995.0,8213.0,382.0,0.01,0,NO,0.08070576786994935,0
4994.42,8197.143,410.0,0.005,0,NO,0.025199614465236664,0
4987.099,8192.271,400.0,0.01,0,NO,0.03114614635705948,0
4986.764,8192.549,400.0,0.25,1,NO,0.22808123528957366,1
4986.355,8192.968,400.0,0.019,0,NO,0.15661101192235946,0
4985.997,8193.225,400.0,0.007,0,NO,0.12201641723513604,0
4985.642,8193.464,400.0,0.0025,0,NO,0.03426505625247955,0
4922.31,8130.262,340.0,0.0025,0,NO,0.325146409869194,1
4922.559,8130.166,340.0,0.0025,0,NO,0.5304295301437378,1
4843.648,8047.978,320.0,0.0025,0,NO,0.1745716705918312,0
4845.475,8046.445,320.0,0.0025,0,NO,0.1793396532535553,0
5218.0,8313.0,372.0,0.009,0,NO,0.017407408356666564,0
5218.0,8311.0,370.0,0.0025,0,NO,0.03843631595373154,0
5106.15,8330.0,355.0,1.14,1,NO,0.2614122986793518,1
5106.18,8329.73,355.0,0.113,1,NO,0.2224123001098633,1
5106.28,8329.074,355.0,0.027,0,NO,0.2479024976491928,1
5106.36,8328.474,355.0,0.051,0,NO,0.2939342468976974,1
5106.5,8327.524,355.0,0.0025,0,NO,0.17100614234805106,0
5105.85,8323.0,360.0,0.006,0,NO,0.10818318128585816,0
5105.83,8322.0,360.0,0.0025,0,NO,0.033196572214365005,0
5105.85,8321.0,360.0,0.0025,0,NO,0.030077663809061052,0
5107.2,8320.5,361.0,0.0025,0,NO,0.015256256982684135,0
5107.22,8320.15,361.0,0.006,0,NO,0.02080148011445999,0
5107.25,8319.5,361.0,0.087,0,NO,0.01809816583991051,0
5107.28,8318.73,361.0,0.0025,0,NO,0.022976214438676833,0
5107.31,8318.08,362.0,0.0025,0,NO,0.002898550778627396,0
5107.35,8317.33,362.0,0.005,0,NO,0.01809816583991051,0
5107.65,8316.28,362.0,0.0025,0,NO,0.018098164908587934,0
5107.69,8315.03,362.0,0.009,0,NO,0.0067447047680616375,0
6076.893,7066.71,1156.0,0.009,0,NO,0.003846153989434242,0
5653.383,7201.3,1056.0,0.0025,0,NO,0.0,0
5716.123,7160.875,1038.02,0.438,1,NO,0.4068571537733078,1
5619.311,7058.962,1013.18,0.0025,0,NO,0.0067447047680616375,0
5536.363,7110.256,970.0,0.0025,0,NO,0.0,0
5497.022,7200.974,956.0,0.0025,0,NO,0.0,0
5244.806,7153.649,839.0,0.02,0,NO,0.11262762844562531,0
5356.395,7056.879,907.18,0.0025,0,NO,0.0,0
5243.787,7153.792,839.0,0.041,0,NO,0.05149942710995674,0
6221.44,7041.817,1277.0,0.0025,0,NO,0.0,0
6222.612,7041.92,1277.0,0.0025,0,NO,0.0,0
4313.229,7637.361,297.83,0.0025,0,NO,0.03373769819736481,0
4289.216,7630.576,272.04,0.0025,0,NO,0.03398785442113876,0
4307.072,7605.748,277.55,0.0025,0,NO,0.025199614465236664,0
4181.874,7636.848,196.69,0.013,0,NO,0.03914310373365879,0
4182.324,7636.848,196.69,0.031,0,NO,0.22246031761169432,1
4183.024,7636.848,196.69,0.018,0,NO,0.04863067381083965,0
4183.924,7636.848,196.69,0.018,0,NO,0.06397116519510745,0
4136.389,7618.941,183.79,0.005,0,NO,0.025199615210294724,0
4031.027,7508.127,221.33,0.005,0,NO,0.021217073500156402,0
4004.911,7451.452,206.06,0.0025,0,NO,0.03319657146930695,0
4005.061,7451.452,206.06,0.005,0,NO,0.021638361364603044,0
3948.927,7387.505,226.81,0.006,0,NO,0.028318523615598678,0
3937.027,7387.505,214.8,0.005,0,NO,0.0,0
3936.527,7387.505,214.3,0.0025,0,NO,0.025199615210294724,0
3936.127,7387.505,214.0,0.006,0,NO,0.02831852212548256,0
3935.627,7373.154,213.61,0.0025,0,NO,0.019414960220456124,0
3880.602,7340.998,137.0,0.0025,0,NO,0.051615482196211815,0
3880.602,7340.948,137.3,0.015,0,NO,0.12437882348895073,0
3880.602,7340.938,137.65,0.0025,0,NO,0.04282724224030972,0
3887.125,7344.043,138.0,0.0025,0,NO,0.021217074245214462,0
3885.334,7347.289,138.0,0.0025,0,NO,0.08667781315743923,0
3885.334,7347.179,138.0,0.008,0,NO,0.2151208132505417,1
3885.334,7347.029,138.0,0.005,0,NO,0.02052631676197052,0
3885.334,7346.629,138.0,0.0025,0,NO,0.028318522870540618,0
3883.004,7343.405,138.0,0.0025,0,NO,0.0287881962954998,0
3883.004,7343.405,137.65,0.04,0,NO,0.15661101490259172,0
6267.186,9103.737,593.68,0.0025,0,NO,0.01163836196064949,0
6335.46,9129.624,635.0,0.007,0,NO,0.01809816565364599,0
6365.987,9165.388,646.4,0.0025,0,NO,0.021217073313891888,0
6466.191,9148.689,663.15,0.0025,0,NO,0.0,0
6312.578,9072.216,596.0,0.0025,0,NO,0.02322637103497982,0
6117.019,9021.901,574.0,0.0025,0,NO,0.002898550778627396,0
6090.277,9033.208,574.0,0.026,0,NO,0.015199615061283112,0
6273.473,9078.348,593.0,0.0025,0,NO,0.014536912366747857,0
6274.946,9078.549,595.0,0.0025,0,NO,0.022976213693618776,0
6276.2,9078.549,596.0,0.0025,0,NO,0.014536912366747857,0
6277.332,9078.652,596.0,0.0025,0,NO,0.08336836919188499,0
6292.924,9084.253,609.0,0.0025,0,NO,0.01163836158812046,0
6456.45,9044.413,610.0,0.0025,0,NO,0.0,0
6550.153,7726.833,969.0,0.176,1,NO,0.026345280185341834,0
6525.819,7759.798,971.0,0.836,1,NO,0.22396055832505227,1
6530.685,7774.565,968.0,4.934,1,NO,0.12141550667583942,0
6531.783,7789.934,965.0,13.727,1,NO,0.019665116816759108,0
6528.118,7809.41,960.0,1.358,1,NO,0.03152405992150307,0
6530.714,7826.906,945.0,2.496,1,NO,0.020327820628881454,0
6529.833,7847.383,936.0,3.389,1,NO,0.046344175934791565,0
6504.192,7831.845,933.0,0.771,1,NO,0.018098165094852448,0
6500.656,7831.902,931.0,22.424,1,NO,0.1834212750196457,0
6502.193,7783.962,959.0,1.197,1,NO,0.11458812616765499,0
6498.007,7771.762,960.0,3.216,1,NO,0.08799868552014231,0
6432.989,7796.449,935.0,0.422,1,NO,0.21237971261143684,1
6470.0,7775.0,936.0,0.02,0,NO,0.11431405954062938,0
6421.0,7821.0,915.0,1.254,1,NO,0.021638361364603044,0
6419.0,7850.0,899.0,11.494,1,NO,0.2614122986793518,1
6417.0,7865.0,889.0,5.287,1,NO,0.1604155071079731,0
6402.0,7830.0,921.0,0.0025,0,NO,0.0,0
6539.0,7750.0,975.0,0.0025,0,NO,0.00044427732937037947,0
6411.0,7961.0,850.0,6.157,1,NO,0.08648727759718895,0
6506.0,7595.0,947.0,0.075,0,NO,0.1575756896287203,0
6454.0,7701.0,937.0,0.014,0,NO,0.014536912366747857,0
6497.0,7701.0,953.0,0.673,1,NO,0.030172940343618393,0
6503.0,7681.0,953.0,0.52,1,NO,0.058723928034305574,0
6542.0,7604.0,960.0,0.007,0,NO,0.25247313678264616,1
6507.0,7857.0,911.0,2.643,1,NO,0.03232818618416786,0
5481.0,8260.0,521.0,0.135,1,NO,0.08085512220859528,0
5447.0,8323.0,539.0,0.014,0,NO,0.0265164103358984,0
5598.0,8339.0,600.0,0.006,0,NO,0.03609616365283728,0
5539.0,8339.0,585.0,0.023,0,NO,0.025199613720178603,0
5552.0,8319.0,598.0,0.101,1,NO,0.25855515003204343,1
5650.0,8191.0,643.0,0.025,0,NO,0.044007521495223044,0
5643.0,8216.0,589.0,0.0025,0,NO,0.0,0
6468.0,8267.0,717.0,0.053,0,NO,0.684761905670166,1
6197.795,7319.488,1070.0,0.023,0,NO,0.09331728518009186,0
6181.372,7345.085,1052.0,0.088,0,NO,0.3024321645498276,1
6180.73,7356.765,1044.0,0.011,0,NO,0.22855958491563796,1
6174.443,7369.29,1034.5,0.449,1,NO,0.26263679265975953,1
6171.418,7391.818,1024.0,0.193,1,NO,0.3274758726358414,1
6167.105,7408.005,1007.0,0.016,0,NO,0.1749053005129099,0
6165.021,7407.497,1008.0,0.006,0,NO,0.03398785404860973,0
6164.288,7407.268,1009.0,0.0025,0,NO,0.011638360843062402,0
6383.933,7059.859,1228.0,0.225,1,NO,0.29836740493774416,1
6297.102,7185.915,1163.0,0.119,1,NO,0.09785816557705403,0
6223.649,7274.05,1101.0,0.707,1,NO,0.35328531116247175,1
6213.113,7308.349,1081.0,0.014,0,NO,0.17657120898365974,0
6188.95,7374.591,1033.0,0.12,1,NO,0.2885357826948166,1
6187.004,7383.143,1025.0,0.032,0,NO,0.0722988773137331,0
6183.13,7394.712,1013.0,0.008,0,NO,0.21658684462308883,1
6177.32,7413.31,1011.0,0.01,0,NO,0.044835040345788,0
6162.162,7450.71,977.0,0.646,1,NO,0.02885965034365654,0
6136.528,7512.999,937.0,0.049,0,NO,0.018318523466587067,0
6125.7,7520.748,916.0,0.024,0,NO,0.21833964623510838,1
6075.138,7582.255,876.0,0.006,0,NO,0.043825991079211236,0
6041.007,7656.266,825.0,0.0025,0,NO,0.013846154138445855,0
6000.052,7621.173,839.0,0.011,0,NO,0.014536911621689796,0
5902.868,7715.943,763.0,0.009,0,NO,0.25306668132543564,1
5938.795,7716.363,771.0,0.0025,0,NO,0.003846153989434242,0
6471.14,6998.602,1227.0,0.868,1,NO,0.740921151638031,1
6463.948,7037.448,1206.0,0.401,1,NO,0.8333333373069763,1
5392.816,7889.858,640.0,0.011,0,NO,0.13997707217931749,0
5710.122,7776.634,748.0,0.0025,0,NO,0.057402082905173304,0
5747.345,7762.019,756.0,0.006,0,NO,0.06720617413520813,0
6101.0,7776.0,774.0,0.0025,0,NO,0.04634417816996574,0
5736.0,7994.0,610.0,0.0025,0,NO,0.018098165094852448,0
5656.0,8013.0,593.0,0.039,0,NO,0.033723929151892665,0
5341.0,7902.0,609.0,0.011,0,NO,0.05266582407057285,0
5520.65,7715.18,753.0,0.0025,0,NO,0.03742183819413185,0
5528.433,7720.967,753.0,0.0025,0,NO,0.03007766343653202,0
5752.0,7944.0,632.0,0.005,0,NO,0.03958648666739464,0
5779.0,7932.0,636.0,0.157,1,NO,0.5452284395694733,1
5624.0,8011.0,583.0,0.008,0,NO,0.2517681986093521,1
5524.0,7946.0,603.0,0.0025,0,NO,0.014536911994218827,0
5340.0,8030.0,586.0,0.007,0,NO,0.1214155063033104,0
5421.62,7889.622,656.0,0.01,0,NO,0.11045075692236424,0
5421.11,7889.084,656.0,0.0025,0,NO,0.06623938009142875,0
5366.878,7888.632,633.0,0.006,0,NO,0.058566398546099664,0
5417.933,7122.751,881.0,0.011,0,NO,0.0640740729868412,0
5118.653,7184.682,827.0,0.0025,0,NO,0.0,0
4558.992,7331.059,529.0,0.0025,0,NO,0.003846153989434242,0
5472.809,7666.241,756.0,0.0025,0,NO,0.045634272322058675,0
5204.905,7350.857,707.0,0.156,1,NO,0.4495001554489136,1
5149.893,7419.615,659.0,0.923,1,NO,0.6532919645309448,1
6459.0,7315.0,1078.0,0.0025,0,NO,0.0,0
6460.0,7389.0,1038.0,0.0025,0,NO,0.0,0
6418.0,7540.0,959.0,0.0025,0,NO,0.0038461536169052124,0
6234.0,7203.0,1135.0,0.039,0,NO,0.010690758377313614,0
6278.0,7263.0,1111.0,0.0025,0,NO,0.0,0
6201.0,7260.0,1100.0,0.0025,0,NO,0.0,0
6330.0,7325.0,1083.0,0.0025,0,NO,0.011638360843062402,0
6429.0,7311.0,1089.0,0.0025,0,NO,0.0,0
6240.0,7406.0,1015.0,0.0025,0,NO,0.0,0
6296.0,7506.0,987.0,0.0025,0,NO,0.0,0
6107.0,7601.0,874.0,0.0025,0,NO,0.0077922075986862184,0
6083.0,7661.0,837.0,0.0025,0,NO,0.0,0
6137.0,7008.0,1255.0,0.0025,0,NO,0.0,0
6185.0,7104.0,1209.0,0.0025,0,NO,0.0,0
6204.0,7106.0,1207.0,0.0025,0,NO,0.02228545695543289,0
5942.0,7246.0,1100.0,0.0025,0,NO,0.0,0
5802.0,7144.0,1083.0,0.0025,0,NO,0.0,0
5752.0,7443.0,953.0,0.0025,0,NO,0.0,0
5598.0,7522.0,856.0,0.0025,0,NO,0.01809816583991051,0
5428.0,7562.0,754.0,0.0025,0,NO,0.0,0
5403.0,7888.0,632.0,0.016,0,NO,0.05001486465334892,0
5370.0,7897.0,616.0,0.013,0,NO,0.07222228571772575,0
5302.0,8023.0,557.0,0.009,0,NO,0.021638361737132072,0
5256.0,8076.0,527.609,0.0025,0,NO,0.0,0
4647.58,7444.351,522.0,0.0025,0,NO,0.0016383521258831024,0
4636.646,7435.528,523.0,0.045,0,NO,0.13590530455112457,0
4493.166,7284.159,553.0,0.0025,0,NO,0.003846153989434242,0
4993.0,8197.0,396.0,0.0025,0,NO,0.05107435621321201,0
5338.112,8030.053,590.0,0.0025,0,NO,0.07162137888371944,0
4925.0,8133.0,332.0,0.03,0,NO,0.46069264113903047,1
4685.0,7904.0,320.0,0.0025,0,NO,0.3001208156347275,1
5543.563,7699.075,773.0,0.0025,0,NO,0.0,0
5870.247,7706.339,777.0,0.0025,0,NO,0.012177034886553884,0
5755.815,7795.417,735.0,0.027,0,NO,0.46894457936286926,1
5712.936,7851.486,710.0,0.0025,0,NO,0.21235703080892562,1
5582.165,7898.066,660.0,0.0025,0,NO,0.014536912366747857,0
5000.0,8195.0,392.0,0.0025,0,NO,0.04594615139067173,0
5866.0,7857.0,688.0,0.03,0,NO,0.44590477347373964,1
5901.0,7826.0,707.0,0.03,0,NO,0.03997076004743576,0
5983.0,7749.0,759.0,0.099,0,NO,0.02651640959084034,0
6335.0,7119.0,1193.0,0.071,0,NO,0.033196572214365005,0
6369.0,7187.0,1154.0,0.956,1,NO,0.17490530163049697,0
5816.0,7775.0,724.0,0.011,0,NO,0.0394296333193779,0
5811.0,7865.0,702.0,0.029,0,NO,0.26299960911273956,1
5962.0,7775.0,743.0,0.006,0,NO,0.2765656545758247,1
5817.0,7768.0,721.0,1.094,1,NO,0.026345277763903142,0
17.0,9179.0,825.0,0.0025,0,NO,0.006744704395532608,0
16.0,9177.0,825.0,0.0025,0,NO,0.05968516431748867,0
0.0,9216.0,817.0,0.0025,0,NO,0.0,0
26.0,9211.0,817.0,0.0025,0,NO,0.030605019256472587,0
353.0,8869.0,792.0,0.005,0,NO,0.1335663888603449,0
281.0,7781.0,787.0,0.0025,0,NO,0.0,0
352.0,8030.0,790.0,0.005,0,NO,0.13590530455112457,0
363.0,8021.0,790.0,0.0025,0,NO,0.09425306729972363,0
2540.0,7416.0,393.0,0.0025,0,NO,0.003846153989434242,0
885.0,11617.0,751.0,0.0025,0,NO,0.0,0
2506.0,13023.0,1097.0,0.0025,0,NO,0.0,0
6352.596,6830.149,1352.149,132.245,1,SO,0.656296306848526,1
6352.74,6819.014,1352.149,4.392,1,SO,0.024488430097699167,0
6342.413,6822.44,1332.569,0.01,0,SO,0.0,0
6339.352,6818.917,1332.569,0.037,0,SO,0.0,0
6428.974,6727.485,1352.149,0.012,0,SO,0.0,0
5136.996,6318.009,1292.959,0.082,0,SO,0.005430196784436703,0
5132.958,6328.05,1292.959,0.0025,0,SO,0.0,0
5006.964,6547.981,1146.899,0.01,0,SO,0.0,0
5110.048,6320.006,1292.959,0.007,0,SO,0.0,0
5111.019,6689.958,1012.639,0.0025,0,SO,0.0,0
6342.393,6898.786,1302.709,12.985,1,SO,0.6190343916416168,1
6340.953,6898.741,1302.709,0.014,0,SO,0.0,0
6343.687,6864.89,1302.709,10.903,1,SO,0.5390344083309173,1
6332.121,6896.556,1302.709,0.039,0,SO,0.002898550778627396,0
6494.297,6741.99,1352.149,0.188,1,SO,0.11089687198400497,0
6381.42,6659.103,1352.149,0.0025,0,SO,0.0,0
5699.027,6580.02,1284.399,0.0025,0,SO,0.0,0
5668.96,6628.041,1284.399,0.216,1,SO,0.41543652713298795,1
5669.038,6632.027,1284.399,1.89,1,SO,0.7315343976020813,1
5674.958,6633.956,1284.399,0.0025,0,SO,0.0,0
5660.019,6728.037,1156.639,0.0025,0,SO,0.0,0
5479.011,6750.046,1111.139,0.028,0,SO,0.03171734549105167,0
5478.022,6750.038,1111.139,0.024,0,SO,0.002531645633280277,0
5555.949,6806.014,1156.639,0.493,1,SO,0.5984883308410645,1
6093.945,6750.018,1279.219,0.0025,0,SO,0.0,0
5947.032,6374.022,1301.529,0.0025,0,SO,0.0,0
5777.983,6139.979,1256.439,0.005,0,SO,0.0,0
6025.987,6152.051,1219.529,0.017,0,SO,0.0,0
2869.306,1880.466,673.609,0.352,1,SO,0.7171331286430359,1
2579.966,2221.598,516.659,0.197,1,SO,0.8276570916175843,1
5751.848,6528.074,1297.839,0.021,0,SO,0.0,0
5686.08,6607.879,1284.399,3.788,1,SO,0.18129817694425582,0
5676.019,6626.142,1284.399,0.033,0,SO,0.0,0
5672.987,6627.363,1284.399,0.057,0,SO,0.013677619956433773,0
5671.99,6627.611,1284.399,0.742,1,SO,0.40154762864112853,1
5670.158,6626.205,1284.399,0.115,1,SO,0.058818796463310716,0
5577.393,6763.242,1156.639,0.928,1,SO,0.524754923582077,1
5570.832,6791.101,1156.639,0.029,0,SO,0.0,0
5576.544,6795.458,1156.639,0.011,0,SO,0.0,0
4751.525,6829.675,942.979,0.074,0,SO,0.07881953325122595,0
5561.711,6797.572,1156.639,6.967,1,SO,0.7362963080406189,1
5560.397,6800.527,1156.639,0.657,1,SO,0.40379630625247953,1
5560.141,6800.232,1156.639,0.083,0,SO,0.0,0
5556.843,6807.053,1156.639,0.713,1,SO,0.7229629814624786,1
5556.255,6806.828,1156.639,0.654,1,SO,0.21767140328884124,1
5555.229,6806.051,1156.639,3.108,1,SO,0.2924819618463516,1
5545.507,6837.096,1156.639,0.026,0,SO,0.0,0
5541.781,6837.542,1156.639,0.093,0,SO,0.15109700560569764,0
5504.041,6986.029,1060.439,0.441,1,SO,0.5021031975746155,1
4702.059,6705.683,942.979,0.033,0,SO,0.2190692752599716,1
5415.241,6352.257,1292.149,0.0025,0,SO,0.020906535163521766,0
4834.949,6210.729,1102.589,0.021,0,SO,0.05881879571825266,0
4844.595,6211.493,1255.079,0.007,0,SO,0.010779068060219287,0
4843.982,6213.846,1255.079,0.013,0,SO,0.0,0
6551.836,5135.061,1109.419,0.0025,0,SO,0.0,0
6527.582,5117.217,1130.799,0.009,0,SO,0.030430343933403492,0
4902.394,6760.422,959.0,0.676,1,SO,0.2853571489453316,1
4886.0,6902.0,857.0,0.043,0,SO,0.39960318207740786,1
4886.0,6801.0,926.0,0.308,1,SO,0.1657557049766183,0
4884.0,6819.0,910.0,0.031,0,SO,0.39195237159729,1
4878.0,6847.0,903.0,0.054,0,SO,0.1446267619729042,0
4596.0,6494.0,886.0,0.08,0,SO,0.30404135286808015,1
5616.0,6483.0,1292.0,0.029,0,SO,0.0,0
5445.0,6549.0,1222.0,0.011,0,SO,0.0,0
5559.0,6674.0,1185.0,0.0025,0,SO,0.0,0
5497.0,6745.0,1130.0,0.0025,0,SO,0.0,0
5475.0,6712.0,1135.0,0.012,0,SO,0.02448843102902174,0
5472.0,6782.0,1112.0,0.0025,0,SO,0.0,0
5480.0,6817.0,1095.0,0.021,0,SO,0.030686016753315927,0
5474.0,6817.0,1095.0,0.072,0,SO,0.11089687198400497,0
5475.0,6812.0,1097.0,0.0025,0,SO,0.0,0
5424.0,6768.0,1098.0,0.853,1,SO,0.13958700764924287,0
5476.0,6746.0,1126.0,0.0025,0,SO,0.0,0
5405.0,6830.0,1063.0,0.04,0,SO,0.002531645633280277,0
5399.0,6853.0,1052.0,0.059,0,SO,0.014954006299376488,0
5398.0,6853.0,1052.0,0.073,0,SO,0.030430345423519613,0
5353.0,6890.0,1127.0,0.0025,0,SO,0.0,0
5377.0,6983.0,973.0,0.0025,0,SO,0.0,0
5377.0,6984.0,973.0,0.0025,0,SO,0.0,0
5424.413,6358.067,1317.0,0.073,0,SO,0.05753179416060448,0
5423.357,6357.37,1317.0,0.05,0,SO,0.0317173458635807,0
5422.146,6356.866,1317.0,0.014,0,SO,0.0,0
5420.998,6356.61,1317.0,0.135,1,SO,0.022182921506464483,0
5419.722,6356.106,1317.0,0.012,0,SO,0.0,0
5418.365,6355.573,1317.0,0.005,0,SO,0.002531645633280277,0
5416.947,6354.975,1317.0,0.035,0,SO,0.06251903492957353,0
5415.843,6354.501,1317.0,0.019,0,SO,0.020906535163521766,0
5414.701,6353.784,1317.0,0.0025,0,SO,0.0,0
5413.353,6353.14,1317.0,0.014,0,SO,0.030430344864726067,0
5412.298,6352.81,1317.0,0.0025,0,SO,0.0,0
5411.491,6352.539,1317.0,0.0025,0,SO,0.0,0
5410.541,6352.091,1317.0,0.0025,0,SO,0.0,0
5409.71,6351.854,1317.0,0.005,0,SO,0.013677619397640228,0
5382.0,6412.0,1267.0,0.0025,0,SO,0.010779068060219287,0
5382.0,6414.0,1268.0,0.005,0,SO,0.0,0
5258.0,6370.0,1252.0,0.0025,0,SO,0.0,0
5146.0,6408.0,1210.0,0.008,0,SO,0.0,0
5427.85,6359.209,1317.0,0.0025,0,SO,0.0,0
5427.199,6358.933,1317.0,0.005,0,SO,0.0,0
5426.278,6358.629,1317.0,0.005,0,SO,0.0,0
5425.399,6358.291,1317.0,0.0025,0,SO,0.002531645633280277,0
5408.565,6351.44,1320.0,0.0025,0,SO,0.0,0
5407.893,6351.173,1320.0,0.0025,0,SO,0.0,0
5437.789,6313.731,1305.0,0.039,0,SO,0.027531793899834157,0
5407.242,6350.894,1320.0,0.0025,0,SO,0.0,0
5438.19,6285.201,1286.0,0.0025,0,SO,0.018007983267307282,0
5278.899,6322.572,1312.0,0.013,0,SO,0.16675272732973098,0
5266.486,6328.552,1308.0,0.01,0,SO,0.0,0
5265.87,6328.584,1308.0,0.011,0,SO,0.005430196598172188,0
5163.129,6312.125,1302.0,0.0025,0,SO,0.005430196598172188,0
5123.258,6357.067,1291.0,0.0025,0,SO,0.0,0
5098.834,6331.705,1295.0,0.005,0,SO,0.002531645633280277,0
5097.0,6362.0,1265.0,0.0025,0,SO,0.0,0
5269.0,6292.0,1306.0,0.095,0,SO,0.0541856998577714,0
5269.0,6263.0,1288.0,0.005,0,SO,0.009760561026632785,0
5360.0,6440.0,1234.0,0.03,0,SO,0.0,0
5290.0,6460.0,1204.0,0.146,1,SO,0.005430196598172188,0
5294.0,6431.0,1219.0,0.14,1,SO,0.030430344864726067,0
5292.0,6407.0,1250.0,0.037,0,SO,0.005430196411907673,0
5317.0,6395.0,1250.0,0.011,0,SO,0.010779068060219287,0
4727.0,6633.0,912.0,0.048,0,SO,0.013677619770169258,0
5225.0,6407.0,1231.0,0.008,0,SO,0.02144294250756502,0
5110.0,6425.0,1190.0,0.066,0,SO,0.03043034505099058,0
3327.0,6108.0,359.0,0.081,0,SO,0.02090653423219919,0
5051.42,6403.026,1236.0,0.0025,0,SO,0.0,0
5053.624,6403.46,1235.0,0.0025,0,SO,0.002531645633280277,0
5052.817,6403.458,1235.0,0.0025,0,SO,0.0,0
5068.828,6388.097,1251.0,0.01,0,SO,0.018007984943687917,0
5057.557,6403.278,1240.0,0.005,0,SO,0.0,0
4954.928,6572.46,1101.0,0.026,0,SO,0.0,0
4933.863,6580.251,1080.0,0.015,0,SO,0.013677619956433773,0
4924.965,6626.562,1066.0,6.953,1,SO,0.5393329620361328,1
4926.39,6626.541,1066.0,0.475,1,SO,0.00824742317199707,0
4769.826,6597.82,956.0,4.187,1,SO,0.3134343594312668,1
4539.081,6498.288,892.0,0.078,0,SO,0.4423802405595779,1
5850.0,6456.0,1323.0,0.0025,0,SO,0.0,0
5850.0,6442.0,1325.0,0.0025,0,SO,0.0,0
5832.0,6399.0,1341.0,0.0025,0,SO,0.0,0
5802.0,6339.0,1359.0,0.0025,0,SO,0.0,0
5713.0,6363.0,1363.0,0.0025,0,SO,0.0025316454470157624,0
5688.0,6370.0,1353.0,0.0025,0,SO,0.0,0
5648.0,6381.0,1349.0,0.0025,0,SO,0.0,0
5345.0,6312.0,1305.0,0.005,0,SO,0.0,0
5259.0,6285.0,1296.0,0.0025,0,SO,0.0,0
5235.0,6155.0,1225.0,0.0025,0,SO,0.0,0
5338.0,6092.0,1214.0,0.01,0,SO,0.02320142835378647,0
5576.0,4860.0,794.0,0.0025,0,SO,0.0,0
4946.0,5016.0,711.0,0.0025,0,SO,0.0,0
4984.0,6404.0,1193.0,0.017,0,SO,0.07234314624220133,0
4902.0,6377.0,1228.0,0.008,0,SO,0.002531645819544792,0
4920.0,6466.0,1124.0,0.005,0,SO,0.07712875381112098,0
4906.796,6463.646,1144.0,0.01,0,SO,0.002531645633280277,0
4910.027,6506.048,1105.0,0.026,0,SO,0.0,0
4922.1,6645.0,1051.0,4.788,1,SO,0.35773434937000276,1
4923.0,6645.0,1050.0,0.921,1,SO,0.12053070068359376,0
4919.0,6694.0,1020.0,1.831,1,SO,0.2757099702954292,1
4916.8,6713.0,1005.0,5.153,1,SO,0.264902600646019,1
4914.05,6713.0,1005.0,0.983,1,SO,0.2607142776250839,1
4912.65,6713.0,1005.0,3.082,1,SO,0.3696031868457794,1
4912.06,6525.365,1091.0,0.011,0,SO,0.0,0
4880.819,6577.501,1052.0,0.0025,0,SO,0.0,0
4928.0,6654.0,1038.0,1.317,1,SO,0.3970115453004837,1
4929.0,6655.0,1040.0,1.544,1,SO,0.46451058983802795,1
4930.0,6656.0,1036.0,1.738,1,SO,0.4437826693058014,1
4930.0,6655.0,1039.0,1.001,1,SO,0.10795920193195344,0
4931.0,6656.0,1040.0,0.422,1,SO,0.3787616103887558,1
4969.0,6374.0,1194.0,0.052,0,SO,0.002531645633280277,0
